119.74,135.95,62.932
53.516,17.719,14.043
197.53,133.76,187.46
31.847,55.31,164.91
152.43,179.81,207.67
83.276,33.722,66.412
115.53,37.812,79.968
168.57,72.543,93.879
122.39,38.816,163.83
10.663,35.524,80.478
87.849,30.197,219.78
59.017,79.439,197.16
122.72,84.159,202.53
196.42,134.09,125.47
35.769,223.23,42.676
111.06,79.183,131.75
116.82,15.313,229.82
60.702,49.787,24.484
127,77.64,13.301
30.872,168.85,35.578
200.33,213.04,68.092
158.94,16.11,42.474
74.67,53.716,161.77
113.66,131.03,62.858
77.309,42.535,196.59
126.78,24.045,168.76
116.47,199.27,78.658
172.06,227.07,97.643
186.52,118.24,202.36
43.136,196.77,165.23
127.21,24.991,68.822
91.531,42.228,111.89
239.39,45.408,214.25
39.989,151.46,222.76
171.47,214.26,73.303
31.844,36.785,205.76
183.25,24.573,235.78
72.224,72.618,84.171
124.76,81.313,96.653
39.651,158.08,26.5
73.823,143.53,95.682
135.24,93.224,96.903
73.364,47.881,153.49
226.97,79.168,86.417
70.392,11.216,31.896
56.48,7.1256,116.96
20.57,6.2638,182.77
4.9528,7.1731,204.33
180.75,239.3,5.2086
173.76,137.04,34.35
81.945,118.55,17.666
63.94,31.731,209.86
11.862,124.81,144.43
13.346,161.21,123.1
174.51,43.387,239.92
30.846,83.403,122.2
30.842,4.1962,177.07
82.581,107.43,135.51
225.57,237.33,83.555
128.35,236.12,185.71
75.226,179.8,88.662
122.22,215.29,134.08
198.26,73.163,16.388
202.19,115.11,152.12
229.64,94.968,109.9
31.54,78.875,68.328
115.89,155.79,46.998
150.91,155.61,138.19
25.537,140.08,53.272
133.26,114.98,113.88
3.5953,194.89,73.718
72.877,122.3,36.246
192.36,86.773,238.67
126.95,230.62,231.51
172.94,84.235,133.61
139.07,220.32,231.65
190.5,179.6,80.832
136.33,44.22,25.647
28.638,80.345,30.011
116.72,134.47,100.27
198.39,82.763,235.56
32.455,1.509,131.5
1.5331,93.236,21.654
181.77,193.35,130.77
13.299,20.248,103.59
178.31,134.46,77.843
4.0889,158.47,58.089
7.1133,211.87,199.42
208.41,107.3,20.748
112.2,200.96,136.17
106.93,9.1252,159.51
68.857,81.568,96.601
174.19,10.81,146
189.74,14.65,115.07
103.88,143.26,196.31
146.2,9.9742,195.99
233.64,37.019,57.963
118.18,125.52,125.43
113.61,31.115,173.12
83.283,11.571,33.712
39.413,165.47,80.82
47.137,51.334,0.31514
208.09,190.16,90.831
104.55,147.78,101.3
30.412,155.73,139.45
178.22,89.92,173.92
38.773,94.547,57.617
69.254,221.33,18.44
233.59,124.47,157.87
195.1,169.01,48.168
130.63,152.83,206.04
117.86,104.31,98.15
217.6,9.3419,234.13
35.686,117.21,51.746
53.093,11.152,219.97
216.53,79.986,209.9
207.75,148.53,224.92
104.58,181.63,97.362
101.23,81.32,96.262
198.21,20.921,72.288
76.501,217.53,35.802
121.64,71.017,144.1
126.36,178,17.051
192.12,73.415,194.91
206.78,93.228,58.52
1.9275,204.37,158.18
221.29,53.936,89.303
134.7,97.692,21.605
27.067,182.9,111.15
70.845,58.526,192.95
210.77,72.753,84.041
36.531,79.945,7.751
143.79,169.97,234.65
141.39,201.81,202.61
202,67.256,27.811
65.77,186.83,97.935
7.7414,50.729,196.87
139.66,51.813,102.46
199.86,2.908,230.19
197.86,232.3,173.06
85.874,8.1034,2.2542
131.21,79.978,151.96
61.311,179.71,76.196
120.24,162.22,15.315
172.27,141.88,174.41
156.55,101.21,91.669
96.269,55.393,129.82
100.49,186.94,92.788
166.4,164.94,81.885
203.65,13.161,60.235
103.23,136.64,186.97
221.15,193.24,119.32
170.33,124.12,82.96
36.994,138.42,186.19
46.565,49.809,185.39
177.38,9.2496,177.85
36.887,220.64,158.81
136.75,137.67,27.624
63.567,8.6742,131.53
47.915,137.82,136.95
184.17,139.82,178.08
140.74,152.9,81.571
178.05,175.22,103.08
142.76,59.375,155.36
77.701,214.85,134.19
44.986,228.61,140.95
67.606,9.9183,153.44
173.68,151.23,52.71
56.753,198.3,238.98
103.39,100.63,222.13
62.238,11.459,66.654
12.276,75.862,228.37
180.42,162.02,32.949
138.21,166.45,181.1
92.805,66.305,109.28
167.31,222.75,81.968
195.27,143.5,234.66
214.08,196.48,17.02
6.4642,89.182,17.027
155.33,7.7255,142.12
55.007,92.313,189.59
121.15,22.515,51.424
9.0399,125.45,149.18
205.25,93.202,14.634
188.08,181.27,39.752
95.386,170.42,48.971
184.94,87.823,90.63
31.607,154.96,226.69
177.85,156.85,220.08
111.54,209.65,38.883
20.45,172.11,208.84
58.574,196.58,239.93
72.405,34.306,178.29
143.69,34.606,239.67
225.53,94.693,137.19
168.21,14.689,175.12
60.707,101.02,167.06
124.9,81.088,36.745
143.93,235.15,225.48
28.794,9.2878,134.3
34.106,6.6442,45.737
49.138,134.74,105.24
86.67,16.189,142.21
121.27,195.67,110.96
222.61,86.401,181.4
161.14,214.99,20.172
26.823,210.77,136.94
42.246,76.235,94.428
159.52,168.17,192.23
53.856,161.76,139.31
28.792,108.4,130.79
86.404,53.642,114.33
100.73,189.99,36.142
39.599,174.06,77.982
60.174,184,239.47
74.105,41.688,109.07
193.05,27.545,17.719
160.04,182.94,175.23
63.568,56.754,224.7
74.698,120.73,48.493
33,76.209,82.396
130.73,213.8,224.7
103.16,28.955,147.22
178.36,169.7,17.797
232.06,95,134.4
238.5,171.25,1.504
205.59,138.73,77.704
166.02,207.57,14.379
103.77,62.589,207.71
112.78,196,65.857
77.242,103.14,219.19
185.19,123.14,20.745
238.32,167.12,15.767
2.336,101.48,232.22
138.63,198.76,198.95
94.15,126.37,169.54
23.661,142.59,101.52
121.9,87.151,58.249
157.06,35.307,33.06
117.1,18.428,183.46
146.74,56.646,80.063
131.91,111.1,109.79
9.2978,13.582,142.91
41.116,189.75,223.6
71.747,121.36,197.26
129.8,173.78,26.93
233.85,160.13,82.001
65.127,98.453,233
84.492,228.16,214.73
117.61,167.11,70.552
96.671,58.619,78.702
131.06,137.62,147.87
102.49,50.117,26.224
201.94,73.048,94.617
229.26,213.49,75.681
238.98,48.764,96.254
84.602,102.22,21.609
172.31,40.91,25.398
7.3473,203.24,18.449
0.75224,151.99,18.025
172.87,33.963,97.444
229.92,202.04,129.37
54.65,212.72,163.72
92.876,164.26,234.94
151.48,188.82,201.23
110.72,189.68,215.79
154.32,196.44,68.503
81.821,14.432,27.46
112.24,79.1,133.73
43.704,118.83,188.87
155.29,179.02,47.867
45.755,199.3,83.87
31.88,194.02,172.59
8.7442,45.349,169.1
187.41,155.95,176.94
164.14,221.67,163.78
139.72,217.99,230.3
34.407,235.86,82.763
113.55,208.45,60.145
57.218,203.79,26.119
77.897,25.691,103.62
107.71,226.2,216.19
5.2307,219.96,149.23
199.68,222.67,63.59
20.843,221.84,113.94
1.3684,162.17,14.363
94.194,47.62,3.2218
82.065,61.697,175.24
12.794,172.51,171.53
183.82,158.54,17.81
145.84,18.693,158.55
66.701,80.973,88.006
96.273,106.06,28.431
158.89,26.896,42.563
238.94,1.3942,176.37
38.745,31.576,71.189
88.387,135.49,28.534
235.15,13.769,197.56
230.23,195.65,18.742
237.42,18.608,110.36
182.18,0.18761,127.89
123.81,48.57,116.05
34.251,83.201,145.89
121.41,70.82,234.52
169.42,34.69,110.06
176.05,224.99,164.43
31.444,139.87,119.29
33.004,59.743,216.39
8.9763,230.66,178.13
154.76,30.729,6.3024
188,75.356,206.07
48.389,136.59,160.13
3.1584,40.507,33.175
117.42,197.88,157.8
220.66,75.946,64.84
216.86,207.39,120.31
136.24,35.748,96.118
100.92,29.587,5.066
17.575,3.3065,25.445
1.2307,34.733,168.82
52.143,149.24,49.222
164.69,58.737,29.523
71.267,213.24,212.23
84.149,197.03,24.134
21.71,200.81,137.16
214.32,78.202,51.09
160.31,172.82,145.64
127.66,1.1494,196.83
234.88,6.2682,194.92
31.254,181.06,120.31
133.74,141.46,225.46
86.246,101.71,236.21
138.83,123.48,52.721
30.088,27.687,220.65
128.8,107.04,181.99
0.91653,220.33,202.99
200.61,137.53,100.13
36.881,95.08,226.04
170.99,205.18,46.072
142.43,79.219,13.437
110.26,74.895,224.92
94.884,68.586,86.601
181.34,155.38,63.368
98.991,38.627,200.46
145.22,26.959,90.118
69.274,78.581,97.909
237.72,2.3353,88.652
23.753,46.879,226.35
157.95,120.29,175.99
139.5,153.45,214.77
24.284,29.023,118.52
182.1,110.53,133.76
19.698,181.43,15.458
126.46,174.49,105.48
37.171,19.263,135.51
86.19,145.01,102.43
150.96,144.6,23.005
1.0918,206.8,194.84
36.017,205,65.224
72.541,46.418,80.309
63.293,69.714,94.98
129.71,86.648,52.808
140.84,24.119,107.85
100.56,168.28,144.56
120.97,157.97,86.278
87.987,55.598,193.66
166.53,182.11,170.67
208.92,60.423,148
41.611,188.95,0.30567
190.53,176.69,57.227
80.9,42.795,90.077
206.02,78.267,14.901
59.39,188.63,5.1708
225.27,7.0209,25.079
167.9,171.72,70.732
38.518,10.507,49.607
172.14,79.571,226.11
184.96,208.51,134.19
48.767,74.094,49.797
80.397,89.839,148.96
59.113,53.648,137.98
235.04,69.123,66.679
167.24,55.121,58.889
116.25,127.45,215.47
185.9,33.76,52.745
170.49,214.01,118.39
179.58,61.489,180.56
17.882,32.269,211.23
219.57,6.1012,92.734
17.7,81.392,230.42
181.83,228.47,193.7
113.03,215.84,151.37
218.4,216.93,113.53
87.781,150.67,7.7099
